"Time","Position","Speed","Control_Input","Desired_Position"
13.23,0.982154830299433,0.00420392687899227,49.0689806989501,1
13.24,0.982196746437827,0.00417928640323225,49.0719663794787,1
13.25,0.982238417236372,0.00415485893626821,49.0749594327449,1
13.26,0.982279844829428,0.00413064532997614,49.077959462901,1
13.27,0.982321031359604,0.00410664638209676,49.0809660767602,1
13.28,0.982361978977215,0.00408286283673689,49.0839788838542,1
13.29,0.982402689839754,0.0040592953848762,49.086997496485,1
13.3,0.98244316611136,0.0040359446648795,49.0900215297794,1
13.31,0.982483409962293,0.00401281126301405,49.0930506017394,1
13.32,0.98252342356842,0.00398989571397224,49.0960843332942,1
13.33,0.982563209110699,0.00396719850139872,49.0991223483468,1
13.34,0.98260276877467,0.00394472005842227,49.1021642738216,1
13.35,0.982642104749956,0.00392246076819251,49.105209739714,1
13.36,0.982681219229764,0.00390042096442043,49.1082583791308,1
13.37,0.982720114410392,0.00387860093192342,49.1113098283385,1
13.38,0.982758792490746,0.00385700090717399,49.1143637268013,1
13.39,0.982797255671857,0.00383562107885248,49.117419717226,1
13.4,0.982835506156406,0.00381446158840339,49.1204774456007,1
13.41,0.982873546148255,0.00379352253059493,49.123536561233,1
13.42,0.982911377851984,0.00377280395408202,49.1265967167873,1
13.43,0.982949003472429,0.00375230586197262,49.1296575683243,1
13.44,0.982986425214235,0.00373202821239639,49.1327187753301,1
13.45,0.983023645281404,0.00371197091907678,49.135780000756,1
13.46,0.983060665876857,0.00369213385190541,49.138840911048,1
13.47,0.983097489201997,0.00367251683751889,49.1419011761782,1
13.48,0.983134117456281,0.00365311965987823,49.1449604696778,1
13.49,0.983170552836792,0.00363394206085007,49.1480184686632,1
13.5,0.983206797537827,0.00361498374078984,49.1510748538632,1
13.51,0.98324285375048,0.00359624435912723,49.1541293096505,1
13.52,0.983278723662238,0.00357772353495273,49.1571815240614,1
13.53,0.983314409456581,0.00355942084760636,49.1602311888269,1
13.54,0.983349913312584,0.00354133583726705,49.1632779993887,1
13.55,0.983385237404533,0.0035234680055438,49.1663216549269,1
13.56,0.983420383901538,0.0035058168160677,49.1693618583791,1
13.57,0.98345535496716,0.00348838169508494,49.1723983164603,1
13.58,0.983490152759038,0.00347116203205049,49.175430739682,1
13.59,0.983524779428524,0.00345415718022266,49.1784588423704,1
13.6,0.983559237120324,0.00343736645725785,49.1814823426816,1
13.61,0.983593527972146,0.00342078914580604,49.1845009626199,1
13.62,0.983627654114351,0.00340442449410625,49.1875144280501,1
13.63,0.983661617669617,0.00338827171658207,49.1905224687111,1
13.64,0.983695420752594,0.00337232999443748,49.1935248182313,1
13.65,0.983729065469586,0.00335659847625204,49.1965212141352,1
13.66,0.98376255391822,0.00334107627857618,49.1995113978586,1
13.67,0.98379588818713,0.00332576248652582,49.2024951147553,1
13.68,0.983829070355651,0.00331065615437655,49.2054721141061,1
13.69,0.983862102493505,0.0032957563061572,49.2084421491281,1
13.7,0.983894986660508,0.00328106193624221,49.2114049769762,1
13.71,0.983927724906274,0.00326657200994379,49.2143603587566,1
13.72,0.983960319269926,0.00325228546410221,49.2173080595224,1
13.73,0.98399277177982,0.00323820120767563,49.2202478482846,1
13.74,0.98402508445326,0.00322431812232824,49.2231794980112,1
13.75,0.984057259296236,0.00321063506301717,49.2261027856296,1
13.76,0.984089298303156,0.00319715085857782,49.2290174920279,1
13.77,0.984121203456587,0.00318386431230765,49.2319234020541,1
13.78,0.984152976727008,0.0031707742025482,49.2348203045169,1
13.79,0.984184620072556,0.00315787928326515,49.2377079921809,1
13.8,0.984216135438789,0.0031451782846267,49.2405862617671,1
13.81,0.98424752475845,0.00313266991357996,49.2434549139504,1
13.82,0.984278789951241,0.00312035285442456,49.2463137533484,1
13.83,0.984309932923593,0.00310822576938493,49.2491625885258,1
13.84,0.984340955568453,0.00309628729917945,49.2520012319802,1
13.85,0.984371859765071,0.00308453606358774,49.2548295001414,1
13.86,0.984402647378792,0.00307297066201483,49.2576472133585,1
13.87,0.984433320260855,0.00306158967405351,49.2604541958985,1
13.88,0.9844638802482,0.00305039166004297,49.2632502759282,1
13.89,0.984494329163277,0.00303937516162558,49.2660352855141,1
13.9,0.98452466881386,0.00302853870230003,49.2688090606031,1
13.91,0.984554900992871,0.00301788078797192,49.2715714410175,1
13.92,0.984585027478205,0.00300739990750131,49.2743222704409,1
13.93,0.984615050032563,0.00299709453324654,49.2770613964019,1
13.94,0.984644970403292,0.00298696312160568,49.2797886702677,1
13.95,0.984674790322221,0.00297700411355408,49.282503947225,1
13.96,0.984704511505519,0.00296721593517852,49.2852070862644,1
13.97,0.984734135653541,0.00295759699820831,49.2878979501699,1
13.98,0.984763664450691,0.00294814570054236,49.2905764054969,1
13.99,0.984793099565285,0.00293886042677313,49.2932423225613,1
14,0.984822442649422,0.00292973954870656,49.2958955754181,1
14.01,0.984851695338855,0.00292078142587809,49.2985360418419,1
14.02,0.984880859252877,0.0029119844060656,49.3011636033164,1
14.03,0.9849099359942,0.00290334682579745,49.3037781450036,1
14.04,0.984938927148847,0.0028948670108575,49.3063795557348,1
14.05,0.984967834286049,0.00288654327678557,49.3089677279839,1
14.06,0.984996658958144,0.00287837392937398,49.3115425578482,1
14.07,0.985025402700479,0.00287035726516001,49.3141039450277,1
14.08,0.985054067031326,0.0028624915719142,49.3166517928026,1
14.09,0.985082653451789,0.00285477512912401,49.3191860080082,1
14.1,0.985111163445731,0.00284720620847415,49.32170650102,1
14.11,0.985139598479695,0.00283978307432117,49.3242131857175,1
14.12,0.985167960002831,0.0028325039841651,49.3267059794739,1
14.13,0.985196249446833,0.0028253671891157,49.3291848031229,1
14.14,0.985224468225878,0.00281837093435427,49.3316495809334,1
14.15,0.985252617736564,0.00281151345959146,49.3341002405904,1
14.16,0.985280699357864,0.00280479299952003,49.3365367131642,1
14.17,0.985308714451074,0.00279820778426334,49.3389589330875,1
14.18,0.98533666435977,0.0027917560398185,49.3413668381225,1
14.19,0.98536455040977,0.00278543598849584,49.3437603693435,1
14.2,0.985392373909098,0.00277924584935273,49.3461394711009,1
14.21,0.985420136147956,0.00277318383862301,49.3485040909971,1
14.22,0.985447838398694,0.00276724817014178,49.3508541798597,1
14.23,0.985475481915791,0.00276143705576486,49.3531896917086,1
14.24,0.985503067935839,0.00275574870578371,49.3555105837307,1
14.25,0.985530597677525,0.00275018132933572,49.3578168162522,1
14.26,0.985558072341622,0.0027447331348087,49.3601083527016,1
14.27,0.985585493110989,0.00273940233024139,49.3623851595895,1
14.28,0.985612861150562,0.00273418712371816,49.3646472064697,1
14.29,0.985640177607362,0.00272908572375929,49.3668944659151,1
14.3,0.985667443610499,0.00272409633970589,49.369126913483,1
14.31,0.98569466027118,0.00271921718209975,49.3713445276852,1
14.32,0.98572182868273,0.00271444646305855,49.37354728996,1
14.33,0.9857489499206,0.00270978239664526,49.3757351846334,1
14.34,0.985776025042395,0.0027052231992329,49.3779081988932,1
14.35,0.985803055087899,0.00270076708986418,49.3800663227558,1
14.36,0.985830041079098,0.00269641229060591,49.3822095490337,1
14.37,0.985856984020217,0.00269215702689792,49.3843378732998,1
14.38,0.985883884897755,0.00268799952789746,49.3864512938608,1
14.39,0.985910744680521,0.00268393802681791,49.3885498117194,1
14.4,0.98593756431968,0.00267997076126233,49.3906334305418,1
14.41,0.985964344748794,0.0026760959735522,49.3927021566279,1
14.42,0.985991086883875,0.00267231191105062,49.394755998875,1
14.43,0.986017791623437,0.00266861682648017,49.3967949687429,1
14.44,0.986044459848545,0.00266500897823585,49.3988190802225,1
14.45,0.986071092422882,0.00266148663069299,49.4008283498045,1
14.46,0.986097690192804,0.00265804805450917,49.4028227964379,1
14.47,0.986124253987408,0.00265469152692165,49.4048024415027,1
14.48,0.986150784618597,0.00265141533203939,49.4067673087738,1
14.49,0.986177282881148,0.00264821776112959,49.4087174243847,1
14.5,0.986203749552794,0.00264509711289945,49.4106528167971,1
14.51,0.986230185394287,0.00264205169377205,49.4125735167594,1
14.52,0.986256591149487,0.00263907981815786,49.4144795572813,1
14.53,0.98628296754544,0.00263617980872049,49.4163709735933,1
14.54,0.986309315292458,0.00263334999663724,49.4182478031114,1
14.55,0.986335635084211,0.00263058872185472,49.4201100854061,1
14.56,0.986361927597812,0.00262789433333918,49.4219578621655,1
14.57,0.986388193493912,0.0026252651893217,49.4237911771615,1
14.58,0.986414433416789,0.00262269965753799,49.4256100762122,1
14.59,0.98644064799445,0.00262019611546327,49.4274146071496,1
14.6,0.986466837838724,0.00261775295054217,49.4292048197862,1
14.61,0.986493003545368,0.00261536856041315,49.4309807658764,1
14.62,0.986519145694164,0.00261304135312816,49.4327424990852,1
14.63,0.986545264849031,0.00261076974736662,49.4344900749477,1
14.64,0.986571361558128,0.00260855217264533,49.436223550844,1
14.65,0.986597436353962,0.00260638706952227,49.4379429859537,1
14.66,0.986623489753505,0.00260427288979603,49.4396484412286,1
14.67,0.986649522258303,0.00260220809670007,49.441339979355,1
14.68,0.986675534354592,0.00260019116509188,49.4430176647201,1
14.69,0.986701526513415,0.00259822058163738,49.4446815633772,1
14.7,0.986727499190743,0.00259629484498987,49.4463317430082,1
14.71,0.986753452827595,0.00259441246596484,49.4479682728957,1
14.72,0.986779387850157,0.00259257196770907,49.4495912238813,1
14.73,0.986805304669911,0.00259077188586569,49.4512006683394,1
14.74,0.986831203683758,0.00258901076873337,49.4527966801329,1
14.75,0.986857085274147,0.00258728717742154,49.4543793345879,1
14.76,0.986882949809202,0.00258559968600065,49.4559487084576,1
14.77,0.986908797642853,0.0025839468816473,49.4575048798857,1
14.78,0.986934629114968,0.00258232736478479,49.4590479283735,1
14.79,0.986960444551487,0.00258073974921915,49.4605779347487,1
14.8,0.986986244264555,0.00257918266227019,49.4620949811287,1
14.81,0.987012028552659,0.0025776547448984,49.4635991508927,1
14.82,0.987037797700763,0.0025761546518263,49.4650905286386,1
14.83,0.98706355198045,0.00257468105165624,49.466569200161,1
14.84,0.987089291650057,0.00257323262698291,49.4680352524106,1
14.85,0.987115016954817,0.00257180807450182,49.4694887734669,1
14.86,0.987140728127003,0.00257040610511268,49.4709298524983,1
14.87,0.987166425386068,0.00256902544401915,49.4723585797398,1
14.88,0.987192108938788,0.00256766483082314,49.4737750464492,1
14.89,0.987217778979407,0.00256632301961585,49.4751793448865,1
14.9,0.987243435689786,0.00256499877906346,49.4765715682728,1
14.91,0.987269079239542,0.00256369089248912,49.4779518107636,1
14.92,0.987294709786201,0.00256239815795034,49.4793201674151,1
14.93,0.987320327475345,0.00256111938831247,49.4806767341561,1
14.94,0.987345932440755,0.00255985341131759,49.4820216077525,1
14.95,0.987371524804568,0.00255859906964953,49.4833548857797,1
14.96,0.987397104677421,0.00255735522099431,49.4846766665879,1
14.97,0.987422672158604,0.00255612073809722,49.4859870492779,1
14.98,0.987448227336209,0.0025548945088152,49.4872861336656,1
14.99,0.987473770287283,0.00255367543616561,49.4885740202548,1
15,0.98749930107798,0.00255246243837063,49.4898508102042,1
15.01,0.987524819763711,0.00255125444889806,49.4911166053007,1
15.02,0.987550326389298,0.00255005041649835,49.4923715079319,1
15.03,0.98757582098913,0.00254884930523729,49.4936156210508,1
15.04,0.987601303587309,0.00254765009452529,49.4948490481527,1
15.05,0.987626774197812,0.0025464517791427,49.4960718932433,1
15.06,0.987652232824638,0.00254525336926141,49.4972842608101,1
15.07,0.987677679461966,0.00254405389046315,49.4984862557997,1
15.08,0.987703114094308,0.00254285238375334,49.4996779835804,1
15.09,0.987728536696663,0.00254164790557232,49.5008595499248,1
15.1,0.987753947234672,0.00254043952780234,49.5020310609755,1
15.11,0.987779345664772,0.00253922633777119,49.5031926232194,1
15.12,0.987804731934349,0.00253800743825238,49.5043443434617,1
15.13,0.987830105981897,0.00253678194746225,49.5054863288015,1
15.14,0.987855467737166,0.00253554899905306,49.5066186866006,1
15.15,0.987880817121322,0.00253430774210312,49.5077415244601,1
15.16,0.987906154047098,0.00253305734110396,49.5088549501985,1
15.17,0.98793147841895,0.00253179697594341,49.5099590718174,1
15.18,0.987956790133208,0.00253052584188615,49.5110539974832,1
15.19,0.987982089078233,0.00252924314955112,49.5121398355025,1
15.2,0.988007375134567,0.00252794812488529,49.5132166942919,1
15.21,0.988032648175091,0.00252664000913478,49.5142846823577,1
15.22,0.988057908065172,0.00252531805881315,49.5153439082741,1
15.23,0.98808315466282,0.00252398154566619,49.5163944806538,1
15.24,0.988108387818837,0.00252262975663398,49.5174365081266,1
15.25,0.988133607376971,0.00252126199381039,49.5184700993196,1
15.26,0.988158813174068,0.00251987757439922,49.5194953628291,1
15.27,0.988184005040218,0.00251847583066794,49.5205124072014,1
15.28,0.988209182798913,0.00251705610989868,49.5215213409107,1
15.29,0.988234346267189,0.00251561777433617,49.5225222723344,1
15.3,0.98825949525578,0.00251416020113336,49.523515309733,1
15.31,0.988284629569267,0.00251268278229441,49.5245005612302,1
15.32,0.988309749006225,0.00251118492461486,49.5254781347883,1
15.33,0.988334853359369,0.00250966604961971,49.5264481381915,1
15.34,0.988359942415703,0.00250812559349846,49.5274106790206,1
15.35,0.988385015956668,0.00250656300703843,49.5283658646385,1
15.36,0.988410073758283,0.00250497775555501,49.5293138021649,1
15.37,0.988435115591294,0.00250336931882004,49.5302545984599,1
15.38,0.988460141221316,0.00250173719098774,49.5311883601042,1
15.39,0.988485150408977,0.00250008088051842,49.5321151933798,1
15.4,0.988510142910061,0.00249839991009998,49.5330352042511,1
15.41,0.988535118475651,0.00249669381656716,49.533948498346,1
15.42,0.988560076852266,0.002494962150819,49.5348551809404,1
15.43,0.988585017782005,0.00249320447773388,49.5357553569371,1
15.44,0.988609941002687,0.00249142037608276,49.5366491308509,1
15.45,0.988634846247986,0.00248960943844026,49.5375366067888,1
15.46,0.98865973324757,0.0024877712710941,49.5384178884368,1
15.47,0.98868460172724,0.00248590549395252,49.5392930790411,1
15.48,0.988709451409061,0.00248401174044955,49.5401622813896,1
15.49,0.988734282011503,0.00248208965744908,49.5410255978013,1
15.5,0.988759093249568,0.00248013890514689,49.541883130108,1
15.51,0.988783884834927,0.00247815915697075,49.5427349796368,1
15.52,0.988808656476053,0.00247615009947923,49.5435812471987,1
15.53,0.988833407878348,0.0024741114322587,49.5444220330715,1
15.54,0.988858138744275,0.00247204286781862,49.545257436985,1
15.55,0.988882848773485,0.00246994413148592,49.5460875581125,1
15.56,0.988907537662948,0.00246781496129696,49.5469124950472,1
15.57,0.988932205107075,0.00246565510788888,49.5477323457983,1
15.58,0.988956850797848,0.00246346433438899,49.548547207771,1
15.59,0.988981474424942,0.00246124241630313,49.5493571777575,1
15.6,0.989006075675847,0.00245898914140256,49.5501623519229,1
15.61,0.989030654235993,0.00245670430960953,49.5509628257919,1
15.62,0.989055209788867,0.00245438773288183,49.5517586942397,1
15.63,0.989079742016139,0.00245203923509596,49.5525500514779,1
15.64,0.989104250597774,0.00244965865192915,49.5533369910433,1
15.65,0.989128735212153,0.00244724583074039,49.5541196057874,1
15.66,0.989153195536189,0.0024448006304502,49.5548979878651,1
15.67,0.98917763124544,0.00244232292141965,49.5556722287251,1
15.68,0.989202042014225,0.00243981258532817,49.5564424190987,1
15.69,0.989226427515737,0.00243726951505036,49.5572086489893,1
15.7,0.989250787422151,0.00243469361453213,49.557971007664,1
15.71,0.989275121404739,0.00243208479866577,49.5587295836438,1
15.72,0.989299429133972,0.00242944299316433,49.5594844646948,1
15.73,0.989323710279636,0.00242676813443509,49.5602357378182,1
15.74,0.989347964510932,0.00242406016945225,49.5609834892424,1
15.75,0.989372191496581,0.00242131905562893,49.561727804414,1
15.76,0.989396390904934,0.00241854476068865,49.5624687679921,1
15.77,0.989420562404067,0.00241573726253605,49.5632064638391,1
15.78,0.989444705661886,0.00241289654912681,49.563940975011,1
15.79,0.989468820346226,0.00241002261833747,49.5646723837558,1
15.8,0.989492906124951,0.0024071154778341,49.5654007714994,1
15.81,0.989516962666049,0.0024041751449409,49.5661262188442,1
15.82,0.989540989637729,0.00240120164650841,49.5668488055626,1
15.83,0.989564986708515,0.00239819501878097,49.567568610588,1
15.84,0.989588953547342,0.00239515530726394,49.5682857120107,1
15.85,0.989612889823642,0.00239208256659058,49.5690001870722,1
15.86,0.989636795207442,0.00238897686038861,49.5697121121599,1
15.87,0.989660669369448,0.00238583826114632,49.5704215628006,1
15.88,0.989684511981134,0.00238266685007862,49.5711286136573,1
15.89,0.98970832271483,0.00237946271699311,49.5718333385276,1
15.9,0.989732101243806,0.00237622596015511,49.5725358103301,1
15.91,0.989755847242357,0.00237295668615348,49.5732361011107,1
15.92,0.989779560385885,0.00236965500976556,49.5739342820306,1
15.93,0.989803240350978,0.00236632105382288,49.5746304233715,1
15.94,0.989826886815493,0.00236295494907564,49.5753245945208,1
15.95,0.989850499458636,0.00235955683405833,49.5760168639797,1
15.96,0.989874077961033,0.00235612685495457,49.5767072993532,1
15.97,0.989897622004812,0.00235266516546226,49.57739596735,1
15.98,0.989921131273672,0.00234917192665863,49.5780829337782,1
15.99,0.989944605452963,0.00234564730686578,49.5787682635476,1
16,0.989968044229751,0.00234209148151579,49.5794520206621,1
16.01,0.989991447292891,0.0023385046330164,49.5801342682224,1
16.02,0.990014814333098,0.00233488695061662,49.5808150684216,1
16.03,0.990038145043012,0.00233123863027255,49.5814944825445,1
16.04,0.990061439117266,0.00232755987451345,49.5821725709667,1
16.05,0.990084696252551,0.00232385089230852,49.5828493931579,1
16.06,0.990107916147677,0.00232011189893291,49.5835250076712,1
16.07,0.990131098503641,0.00231634311583505,49.5841994721528,1
16.08,0.990154243023682,0.00231254477050393,49.5848728433372,1
16.09,0.990177349413344,0.00230871709633658,49.5855451770466,1
16.1,0.990200417380535,0.00230486033250627,49.5862165281939,1
16.11,0.990223446635581,0.00230097472383065,49.5868869507786,1
16.12,0.990246436891287,0.00229706052064071,49.5875564978909,1
16.13,0.990269387862985,0.0022931179786503,49.5882252217138,1
16.14,0.990292299268593,0.00228914735882572,49.5888931735198,1
16.15,0.990315170828661,0.00228514892725587,49.5895604036736,1
16.16,0.990338002266428,0.00228112295502324,49.5902269616344,1
16.17,0.990360793307868,0.00227706971807515,49.590892895957,1
16.18,0.990383543681736,0.00227298949709576,49.5915582542934,1
16.19,0.990406253119619,0.00226888257737838,49.5922230833933,1
16.2,0.990428921355978,0.00226474924869894,49.5928874291106,1
16.21,0.990451548128194,0.00226058980518917,49.5935513363972,1
16.22,0.990474133176612,0.00225640454521149,49.5942148493154,1
16.23,0.990496676244579,0.00225219377123373,49.5948780110322,1
16.24,0.990519177078487,0.00224795778970496,49.5955408638266,1
16.25,0.990541635427813,0.00224369691093188,49.5962034490904,1
16.26,0.990564051045154,0.0022394114489562,49.5968658073344,1
16.27,0.990586423686268,0.0022351017214323,49.5975279781862,1
16.28,0.990608753110105,0.00223076804950579,49.5981900003961,1
16.29,0.990631039078844,0.00222641075769335,49.5988519118445,1
16.3,0.990653281357925,0.00222203017376269,49.5995137495393,1
16.31,0.990675479716082,0.00221762662861355,49.6001755496218,1
16.32,0.990697633925373,0.00221320045615982,49.6008373473737,1
16.33,0.990719743761209,0.00220875199321194,49.6014991772152,1
16.34,0.990741809002383,0.00220428157936072,49.6021610727153,1
16.35,0.990763829431099,0.00219978955686168,49.6028230665923,1
16.36,0.990785804832995,0.00219527627052035,49.6034851907187,1
16.37,0.990807734997168,0.00219074206757856,49.604147476127,1
16.38,0.990829619716202,0.00218618729760155,49.6048099530137,1
16.39,0.990851458786186,0.00218161231236618,49.6054726507454,1
16.4,0.990873252006736,0.00217701746574981,49.6061355978609,1
16.41,0.99089499918102,0.00217240311362019,49.6067988220778,1
16.42,0.990916700115771,0.00216776961372668,49.6074623502997,1
16.43,0.99093835462131,0.00216311732559182,49.6081262086169,1
16.44,0.990959962511561,0.00215844661040448,49.6087904223166,1
16.45,0.990981523604069,0.00215375783091381,49.6094550158868,1
16.46,0.991003037720012,0.00214905135132404,49.61012001302,1
16.47,0.991024504684218,0.00214432753719031,49.61078543662,1
16.48,0.991045924325175,0.00213958675531591,49.6114513088097,1
16.49,0.991067296475048,0.00213482937365021,49.6121176509355,1
16.5,0.991088620969685,0.00213005576118754,49.6127844835706,1
16.51,0.991109897648626,0.00212526628786763,49.6134518265273,1
16.52,0.99113112635512,0.00212046132447648,49.6141196988563,1
16.53,0.991152306936124,0.00211564124254903,49.6147881188602,1
16.54,0.991173439242314,0.0021108064142721,49.6154571040917,1
16.55,0.991194523128092,0.00210595721238937,49.6161266713696,1
16.56,0.991215558451588,0.00210109401010626,49.6167968367733,1
16.57,0.991236545074668,0.00209621718099728,49.6174676156637,1
16.58,0.991257482862933,0.00209132709891343,49.6181390226774,1
16.59,0.991278371685725,0.00208642413789107,49.6188110717392,1
16.6,0.991299211416126,0.00208150867206219,49.6194837760704,1
16.61,0.991320001930959,0.0020765810755654,49.6201571481914,1
16.62,0.99134074311079,0.00207164172245822,49.6208311999311,1
16.63,0.991361434839923,0.00206669098663074,49.6215059424358,1
16.64,0.9913820770064,0.00206172924171984,49.6221813861702,1
16.65,0.991402669501997,0.00205675686102533,49.6228575409325,1
16.66,0.991423212222223,0.00205177421742656,49.6235344158551,1
16.67,0.991443705066311,0.00204678168330059,49.6242120194148,1
16.68,0.991464147937217,0.00204177963044146,49.6248903594406,1
16.69,0.991484540741609,0.00203676842998049,49.6255694431191,1
16.7,0.991504883389865,0.00203174845230788,49.6262492770036,1
16.71,0.991525175796061,0.00202672006699529,49.6269298670189,1
16.72,0.991545417877967,0.00202168364272006,49.6276112184744,1
16.73,0.991565609557031,0.00201663954719012,49.6282933360662,1
16.74,0.991585750758377,0.00201158814707009,49.6289762238849,1
16.75,0.991605841410786,0.00200652980790891,49.6296598854266,1
16.76,0.991625881446692,0.00200146489406839,49.6303443235986,1
16.77,0.991645870802165,0.00199639376865307,49.6310295407272,1
16.78,0.991665809416899,0.00199131679344106,49.6317155385646,1
16.79,0.991685697234199,0.00198623432881636,49.6324023182987,1
16.8,0.991705534200968,0.00198114673370208,49.6330898805587,1
16.81,0.991725320267687,0.00197605436549506,49.6337782254246,1
16.82,0.991745055388408,0.00197095758000138,49.6344673524319,1
16.83,0.991764739520728,0.00196585673137352,49.6351572605856,1
16.84,0.991784372625781,0.00196075217204817,49.6358479483605,1
16.85,0.991803954668213,0.00195564425268574,49.6365394137157,1
16.86,0.991823485616171,0.00195053332211052,49.6372316540975,1
16.87,0.991842965441277,0.00194541972725233,49.6379246664489,1
16.88,0.991862394118615,0.00194030381308939,49.6386184472199,1
16.89,0.991881771626709,0.00193518592259224,49.6393129923721,1
16.9,0.9919010979475,0.00193006639666868,49.6400082973873,1
16.91,0.99192037306633,0.00192494557411021,49.6407043572771,1
16.92,0.991939596971917,0.00191982379153954,49.6414011665902,1
16.93,0.991958769656334,0.00191470138335877,49.6420987194165,1
16.94,0.991977891114988,0.00190957868169963,49.6427970094025,1
16.95,0.991996961346593,0.00190445601637412,49.6434960297528,1
16.96,0.992015980353152,0.00189933371482671,49.6441957732412,1
16.97,0.992034948139929,0.0018942121020873,49.6448962322159,1
16.98,0.992053864715426,0.00188909150072569,49.6455973986104,1
16.99,0.992072730091359,0.00188397223080708,49.6462992639498,1
17,0.992091544282631,0.00187885460984864,49.6470018193589,1
17.01,0.992110307307308,0.00187373895277736,49.6477050555716,1
17.02,0.992129019186592,0.00186862557188852,49.6484089629332,1
17.03,0.992147679944794,0.00186351477680627,49.649113531418,1
17.04,0.992166289609307,0.00185840687444406,49.6498187506255,1
17.05,0.992184848210582,0.00185330216896735,49.6505246097988,1
17.06,0.992203355782096,0.00184820096175659,49.6512310978248,1
17.07,0.992221812360325,0.00184310355137177,49.6519382032464,1
17.08,0.992240217984717,0.00183801023351767,49.6526459142664,1
17.09,0.992258572697664,0.00183292130101072,49.6533542187604,1
17.1,0.992276876544469,0.00182783704374633,49.6540631042784,1
17.11,0.992295129573322,0.00182275774866794,49.6547725580591,1
17.12,0.992313331835265,0.0018176836997363,49.6554825670293,1
17.13,0.992331483384165,0.00181261517790068,49.6561931178198,1
17.14,0.992349584276686,0.00180755246107079,49.6569041967698,1
17.15,0.992367634572252,0.00180249582408925,49.6576157899293,1
17.16,0.992385634333022,0.00179744553870587,49.6583278830751,1
17.17,0.992403583623857,0.00179240187355261,49.6590404617136,1
17.18,0.992421482512287,0.00178736509411945,49.6597535110881,1
17.19,0.992439331068484,0.00178233546273156,49.6604670161884,1
17.2,0.992457129365224,0.00177731323852714,49.6611809617553,1
17.21,0.99247487747786,0.00177229867743657,49.6618953322908,1
17.22,0.992492575484288,0.00176729203216215,49.662610112061,1
17.23,0.992510223464916,0.00176229355215937,49.6633252851095,1
17.24,0.992527821502628,0.00175730348361859,49.6640408352587,1
17.25,0.992545369682755,0.00175232206944831,49.664756746123,1
17.26,0.99256286809304,0.00174734954925862,49.665473001108,1
17.27,0.992580316823605,0.00174238615934637,49.6661895834258,1
17.28,0.99259771596692,0.00173743213268064,49.6669064760955,1
17.29,0.992615065617766,0.00173248769888962,49.6676236619543,1
17.3,0.992632365873206,0.0017275530842481,49.6683411236619,1
17.31,0.992649616832545,0.00172262851166584,49.6690588437073,1
17.32,0.992666818597304,0.00171771420067748,49.6697768044208,1
17.33,0.992683971271182,0.00171281036743224,49.670494987971,1
17.34,0.99270107496002,0.00170791722468542,49.6712133763801,1
17.35,0.992718129771771,0.00170303498179049,49.6719319515273,1
17.36,0.992735135816466,0.00169816384469202,49.672650695156,1
17.37,0.992752093206175,0.00169330401591939,49.6733695888784,1
17.38,0.99276900205498,0.00168845569458128,49.6740886141826,1
17.39,0.992785862478934,0.00168361907636144,49.6748077524428,1
17.4,0.99280267459603,0.00167879435351484,49.6755269849205,1
17.41,0.992819438526169,0.00167398171486478,49.6762462927738,1
17.42,0.992836154391121,0.00166918134580076,49.6769656570616,1
17.43,0.992852822314491,0.00166439342827736,49.6776850587529,1
17.44,0.99286944242169,0.00165961814081362,49.6784044787298,1
17.45,0.992886014839894,0.00165485565849338,49.679123897795,1
17.46,0.992902539698016,0.00165010615296617,49.6798432966761,1
17.47,0.992919017126664,0.00164536979244944,49.6805626560371,1
17.48,0.992935447258114,0.00164064674173054,49.6812819564743,1
17.49,0.992951830226273,0.00163593716217055,49.6820011785335,1
17.5,0.992968166166642,0.00163124121170789,49.6827203027057,1
17.51,0.992984455216287,0.00162655904486348,49.6834393094419,1
17.52,0.9930006975138,0.00162189081274571,49.6841581791488,1
17.53,0.993016893199269,0.00161723666305711,49.6848768922054,1
17.54,0.99303304241424,0.00161259674010068,49.6855954289576,1
17.55,0.993049145301687,0.00160797118478777,49.6863137697319,1
17.56,0.993065202005974,0.00160336013464604,49.6870318948365,1
17.57,0.993081212672826,0.00159876372382854,49.687749784569,1
17.58,0.993097177449291,0.00159418208312289,49.6884674192187,1
17.59,0.993113096483707,0.00158961533996154,49.6891847790738,1
17.6,0.993128969925673,0.00158506361843255,49.6899018444268,1
17.61,0.993144797926009,0.00158052703929101,49.69061859558,1
17.62,0.993160580636728,0.00157600571997069,49.6913350128455,1
17.63,0.993176318210999,0.00157149977459687,49.6920510765573,1
17.64,0.993192010803118,0.00156700931399946,49.6927667670722,1
17.65,0.99320765856847,0.00156253444572669,49.6934820647748,1
17.66,0.993223261663502,0.00155807527405928,49.6941969500819,1
17.67,0.993238820245686,0.00155363190002536,49.6949114034482,1
17.68,0.993254334473488,0.00154920442141583,49.6956254053704,1
17.69,0.993269804506336,0.00154479293280014,49.6963389363906,1
17.7,0.993285230504589,0.00154039752554302,49.6970519771047,1
17.71,0.993300612629501,0.00153601828782112,49.6977645081605,1
17.72,0.993315951043194,0.00153165530464046,49.6984765102662,1
17.73,0.993331245908624,0.00152730865785451,49.6991879641947,1
17.74,0.993346497389549,0.00152297842618258,49.6998988507866,1
